reportingorg_ref,year,iati_usd_mil
JE-FSC-NPO_1108,2020,0.1646782212999999
JE-FSC-NPO_1108,2021,0.030340804899999983
JO-CCD-200178924,2021,0.4882347872
JO-CCD-200178924,2022,0.6894313813999999
JO-CCD-45293,2021,0.36697771830985915
JO-COA-1701-HPC,2022,0.13139128
JO-MSD-19700011100010,2021,0.10084069500000001
JO-MSD-19700011100010,2022,0.4252715366
JO-MSD-2013011100066,2018,1.1871440515999994
JO-MSD-2013011100066,2019,1.540351249725999
JO-MSD-2013011100066,2020,0.5177916440299998
JO-MSD-2013011100066,2021,0.13059484992999992
JO-MSD-2013011100066,2023,0.6172355836419996
JO-MSD-2013011100066,2024,0.7582889880919996
KE-KRA-P000634725S,2021,1.0980498126
KE-KRA-P000634725S,2022,2.2867384844000003
KE-KRA-P000634725S,2023,3.0924669916000003
KE-KRA-P051098561L,2021,0.0
KE-KRA-P051172537S,2022,0.27019193609999986
KE-KRA-P052007235U,2022,0.0
KE-KRA-P052007235U,2023,0.0
KE-KRA-PVT-Q7UYY2K,2020,0.011472
KE-KRA-PVT-Q7UYY2K,2021,0.047344
KE-KRA-PVT-Q7UYY2K,2022,0.015209
KE-NCB-200201282375,2016,0.4690034976
KE-NCB-200201282375,2017,0.47983166000000005
KE-NCB-200201282375,2018,0.4737815494
KE-NCB-200201282375,2019,0.47983166000000005
KE-NCB-200201282375,2020,0.5263424832
KE-NCB-218-051-93197-173,2021,0.094508776
KE-NCB-218-051-93197-173,2023,0.8677168852
KE-NCB-218-051-93197-173,2024,0.6635988418000001
KE-NCB-218/051/9384/74,2013,0.1951780256879999
KE-NCB-218/051/9384/74,2014,0.1869223433709299
KE-NCB-218/051/9384/74,2016,0.07800235359221656
KE-NCB-218/051/9384/74,2017,1.4823292743013352
KE-NCB-218/051/9384/74,2018,1.639282539350001
KE-NCB-218/051/9384/74,2019,2.783053799872163
KE-NCB-218/051/9384/74,2020,3.269500177021359
KE-NCB-218/051/9384/74,2021,0.8811361152836975
KE-NCB-218/051/9384/74,2022,0.45346689702545223
KE-NCB-218/051/9384/74,2023,0.32085141067263984
KE-NCB-218/051/9384/74,2024,0.3508302409424828
KE-NCB-2180511304359047,2019,37.252184330000006
KE-NCB-2180511304359047,2020,19.723918039599994
KE-NCB-2180511403539790,2021,0.456763121866
KE-NCB-2180511403539790,2022,1.3709201388
KE-NCB-2180511403539790,2023,1.309260239
KE-NCB-2180511703310709,2018,0.3461867174809999
KE-NCB-2180511703310709,2019,0.5568673698029997
KE-NCB-2180511703310709,2020,0.43215616931199974
KE-NCB-2180511703310709,2021,0.1559979312789999
KE-NCB-OP-218-051-9994-1329,2021,0.0
KE-NCB-OP/218/051/915/65,2014,0.0
KE-NCB-OP218051926333,2021,0.234645687736
KE-NCB-OP218051926333,2022,0.2306540122
KE-NCB-OP21805193101154,2017,0.15284153669999995
KE-NCB-OP21805193101154,2018,0.5098843830869999
KE-NCB-OP21805193101154,2019,0.6229103949209998
KE-NCB-OP21805193101154,2020,0.5344572318619999
KE-NCB-OP21805193101154,2021,0.4185704146779999
KE-NCB-OP21805193101154,2022,0.20411832884556338
KE-NGC-663,2016,1.0185414993885287
KE-NGC-9381,2015,0.12118232741599992
KE-NGCB-149,2013,0.0
KE-NGCB-149,2014,0.0
KE-NGCB-149,2015,0.0
KE-RCO-84486,2018,0.028963229703999983
KE-RCO-84486,2019,0.0
KE-RCO-CPR-2009-5689,2018,1.043678
KE-RCO-CPR-2009-5689,2019,54.071583
KE-RCO-CPR-2009-5689,2020,33.414035
KE-RCO-CPR-2009-5689,2021,31.734341
KE-RCO-CPR-2009-5689,2022,25.628988188479
KE-RCO-CPR-2009-5689,2023,34.19784859603
KE-RCO-PLC-MYSMV2,2022,0.32145691219999983
KE-RCO-PLC-MYSMV2,2023,0.12094453439999993
KH-INGO-20201231,2022,0.4025784307999998
KH-INGO-20201231,2023,0.04303125419999998
LB-MOI-110,2020,3.39964381
LB-MOI-110,2021,2.78645
LB-MOI-110,2022,5.918873
LB-MOI-3567,2021,0.2746785406
LB-MOI-3567,2022,0.1922611422
LK-DRC-GA139,2016,0.0007308904
LK-DRC-GA139,2017,1.5329326068879998
LK-DRC-GA139,2018,1.456084112984
LK-DRC-GA139,2019,1.8289031605240003
LK-DRC-GA139,2020,1.787833389538
LR-MPEA-NGO-AC-0298,2017,0.12685449000000001
MM-MHA-1/Local/0047,2018,0.16908699865135993
MM-MHA-1/Local/0047,2019,0.4217510223769998
MM-MHA-1/Local/0047,2020,0.5141149195909998
MM-MHA-1/Local/0047,2021,0.06235869624599997
MU-CR-C191439,2023,0.05643422499999997
MU-CR-C191439,2024,0.05643422499999997
MW-CNM-BCM-CF,2016,0.11079646269999995
MW-CNM-BCM-CF,2017,0.08468412609999995
MW-CNM-BCM-CF,2018,0.022689711199999987
MW-MRA-20123139,2018,0.01838053249999999
MW-MRA-20123139,2019,0.013337393599999992
MW-MRA-20123139,2020,0.0016444743999999992
MW-MRA-20125995,2018,0.0028891800999999986
MW-MRA-20125995,2019,0.08579389409999995
MW-MRA-20125995,2020,0.12323595309999992
MW-MRA-20125995,2021,0.043819441699999975
MW-NBM-00139,2015,0.0
MW-NBM-00139,2016,0.2157124160999999
MW-RG-2977,2015,0.0
MW-RG-2977,2016,0.0
MW-RG-2977,2017,0.0
MW-RG-2977,2018,0.035948916599999985
MW-RG-2977,2019,0.1410300740999999
MW-RG-2977,2020,0.06704259819999997
MW-RG-2977,2021,0.027889226499999982
MY-SSM-1162174-T,2021,0.1374464746
MY-SSM-1162174-T,2022,0.2989542414
MY-SSM-1162174-T,2023,0.1568541496
MZ-MOJ-100094525,2021,0.0627557902973396
MZ-MOJ-100717344,2018,1.004953176
MZ-MOJ-100717344,2024,0.085312410914
MZ-NUIT-500004037,2018,0.008087143974960877
MZ-NUIT-500004037,2019,0.011539217527386542
MZ-NUIT-50039061,2017,1.9913827163999998
MZ-NUIT-50039061,2018,3.618043402378
MZ-NUIT-50039061,2019,4.528166379594
MZ-NUIT-50039061,2020,4.874107167236001
MZ-NUIT-50039061,2021,4.2011331985
MZ-NUIT-50039061,2022,2.651231403918
MZ-NUIT-600000381,2017,4.3372969182
MZ-NUIT-600000381,2018,4.8993780408
MZ-NUIT-600000381,2019,2.8382407078
MZ-NUIT-600000381,2020,1.0323784651999999
MZ-NUIT-700061787,2022,0.48049763634799997
MZ-NUIT-700061787,2023,3.6378547358940003
MZ-NUIT-700061787,2024,3.691370647164
MZ-NUIT-700098168,2017,0.17059531160000002
MZ-NUIT-700098168,2018,2.1057850194000003
MZ-NUIT-700098168,2019,2.304844424586
MZ-NUIT-700098168,2020,2.734338089
MZ-NUIT-700098168,2021,4.02063638157
MZ-NUIT-700098168,2022,5.384220313600001
MZ-NUIT-700098168,2023,6.7624715366
MZ-NUIT-700098168,2024,3.1821573832
NA-COA-04413362,2023,0.8163190246
NE-DGI-5355,2018,0.33473636658652905
NG-CAC-495140,2016,0.0
NG-CAC-495140,2017,0.0
NG-CAC-495140,2018,0.0
NG-CAC-495140,2019,0.0
NG-CAC-54522,2018,0.0
NG-CAC-54522,2019,0.0
NG-CAC-692943,2018,0.0
NG-CAC-692943,2019,0.0
NG-CAC-73022,2016,0.0
NG-CAC-73022,2017,0.0
NG-CAC-73022,2018,0.0
NG-CAC-73022,2019,0.0
NG-CAC-73022,2020,0.0
NG-CAC-73022,2021,0.0
NG-CAC-73022,2022,0.0
NG-CAC-73022,2023,0.0
NG-CAC-83813,2017,0.0
NG-CAC-83813,2018,0.0
NG-CAC-83813,2019,0.0
NG-CAC-RC-929657,2023,0.05044399999999997
NL-KVK-27102631,2020,2.020797030878
NL-KVK-27102631,2021,2.0960521364
NL-KVK-27102631,2022,25.066551842991995
NL-KVK-27102631,2023,25.140687365952004
NL-KVK-27186453,2020,3.7004262735999998
NL-KVK-27186453,2021,4.147420675599999
NL-KVK-27186453,2022,4.2289223486
NL-KVK-27186453,2023,2.2271022638
NL-KVK-27189542,2018,0.2351344126
NL-KVK-27189542,2019,0.2072591822
NL-KVK-27189542,2020,0.2784903664000001
NL-KVK-27290536,2021,0.06966665626400001
NL-KVK-27293917,2021,0.340033028
NL-KVK-27293917,2022,0.5745368892
NL-KVK-27293917,2023,0.3812977058
NL-KVK-27367015,2024,2.796368715
NL-KVK-27378529,2012,1.0305005416000002
NL-KVK-27378529,2013,4.7800876442
NL-KVK-27378529,2014,17.565989622
NL-KVK-27378529,2015,12.1332179068
NL-KVK-27378529,2016,13.677292529799999
NL-KVK-27378529,2017,9.399303354
NL-KVK-27378529,2018,4.8831167856
NL-KVK-27378529,2019,1.4070747308840001
NL-KVK-27378529,2020,0.687546022152
NL-KVK-30114696,2019,4.4016004866000005
NL-KVK-30114696,2020,-6.337199999834411e-07
NL-KVK-30114696,2021,9.166183114799999
NL-KVK-30114696,2022,19.490644790999994
NL-KVK-30114696,2023,26.817339423800007
NL-KVK-30114696,2024,8.790277309999999
NL-KVK-30258482,2020,0.63372
NL-KVK-30258482,2021,1.7809084614
NL-KVK-30258482,2022,1.1786079400242042
NL-KVK-34111374,2016,9.72249611796
NL-KVK-34111374,2017,12.519565991330001
NL-KVK-34111374,2018,14.487782566154
NL-KVK-34111374,2019,12.472224752004001
NL-KVK-34111374,2020,4.568249835
NL-KVK-34111374,2021,3.4449589548000006
NL-KVK-34111374,2022,3.3463595162000006
NL-KVK-34111374,2023,4.1248718618
NL-KVK-34123218,2022,0.0132025
NL-KVK-34123218,2023,0.14071541360000003
NL-KVK-34123218,2024,0.151606948
NL-KVK-34141098,2021,0.31068651100000005
NL-KVK-34141098,2022,0.4932164601200001
NL-KVK-34141098,2023,0.4755667244000001
NL-KVK-34185938,2018,0.3036575
NL-KVK-34185938,2019,0.7525425
NL-KVK-34185938,2020,0.448885
NL-KVK-34185938,2021,0.607315
NL-KVK-34214586,2016,0.38180996279999996
NL-KVK-34214586,2017,0.5148013858
NL-KVK-34214586,2018,0.5996427631999999
NL-KVK-34214586,2019,0.5954052888
NL-KVK-34214586,2020,0.411294842
NL-KVK-34219433,2017,1.126981243
NL-KVK-34219433,2018,1.7555374812
NL-KVK-34219433,2019,2.5739203206
NL-KVK-34219433,2020,2.1205675945999998
NL-KVK-34219433,2021,4.5412839928
NL-KVK-34219433,2022,5.2517105178
NL-KVK-34219433,2023,5.6208471368
NL-KVK-34234456,2018,5.22819
NL-KVK-34234456,2019,5.17538
NL-KVK-34234456,2020,5.12257
NL-KVK-34234456,2021,13.09688
NL-KVK-34234456,2022,5.17538
NL-KVK-34234456,2023,2.6405
NL-KVK-34234456,2024,5.17538
NL-KVK-40407706,2019,6.8452702232
NL-KVK-40407706,2020,4.8882425242
NL-KVK-40407706,2021,7.0820829376
NL-KVK-40407706,2022,10.0420348524
NL-KVK-40407706,2023,5.1650197341999995
NL-KVK-40530953,2021,1.1375189504
NL-KVK-40530953,2022,1.8120146076000003
NL-KVK-40530953,2023,1.6403208480000002
NL-KVK-41022454,2022,1.5655165392
NL-KVK-41022454,2023,1.5822478034
NL-KVK-41022454,2024,3.943095617
NL-KVK-41039028,2021,0.8034978128000001
NL-KVK-41039028,2022,1.1296882836
NL-KVK-41039028,2023,1.0389691532
NL-KVK-41146461,2018,1.2257201000000002
NL-KVK-41146461,2019,0.6116485886
NL-KVK-41146461,2020,0.37815867940000003
NL-KVK-41146484,2021,0.0028971566000000003
NL-KVK-41146484,2022,0.0401493306
NL-KVK-41146484,2023,0.13950289600000002
NL-KVK-41149486,2022,0.6069632854
NL-KVK-41150792,2022,0.0097555913
NL-KVK-41150792,2023,0.437600221216
NL-KVK-41152832,2017,0.4491775674
NL-KVK-41152832,2018,0.5529502736
NL-KVK-41153698,2016,0.8081778350000001
NL-KVK-41153698,2017,0.7539071104
NL-KVK-41153698,2018,0.8889993152000001
NL-KVK-41153698,2019,0.8510849038
NL-KVK-41153698,2020,0.7067171506000001
NL-KVK-41155305,2016,1.7360379168
NL-KVK-41155305,2017,4.9834072004
NL-KVK-41155305,2018,5.819861621800001
NL-KVK-41155305,2019,7.632869057400001
NL-KVK-41155305,2020,7.797021549000001
NL-KVK-41155305,2021,6.165250640000001
NL-KVK-41155305,2022,8.604013271400001
NL-KVK-41155305,2023,10.703390325400001
NL-KVK-41160229,2017,16.887333592999997
NL-KVK-41160229,2018,13.227216136200001
NL-KVK-41160229,2019,14.7181110892
NL-KVK-41160229,2020,8.517190462800002
NL-KVK-41160229,2021,6.193334998000001
NL-KVK-41160229,2022,10.372059329199999
NL-KVK-41160229,2023,5.288262431200001
NL-KVK-41160229,2024,1.8510823894
NL-KVK-41169658,2018,0.2658078985039999
NL-KVK-41169658,2019,0.6637405728127467
NL-KVK-41169658,2020,0.5683994483089997
NL-KVK-41169658,2021,0.07285653869400001
NL-KVK-41169658,2022,0.18641412462
NL-KVK-41177588,2016,2.1670921484
NL-KVK-41177588,2017,3.8416645062000003
NL-KVK-41177588,2018,3.8574103358000005
NL-KVK-41177588,2019,3.9602916092000005
NL-KVK-41177588,2020,4.2617912926
NL-KVK-41180500,2021,0.821834501
NL-KVK-41180500,2022,1.1798356034000002
NL-KVK-41180500,2023,1.165284336
NL-KVK-41186799,2021,0.3201785804
NL-KVK-41186799,2022,0.44874769400000003
NL-KVK-41197577,2020,7.8473209616
NL-KVK-41198890,2020,1.5246004074000001
NL-KVK-41198890,2021,0.8120055037999999
NL-KVK-41198890,2022,2.6390508936
NL-KVK-41198890,2023,4.7411846296
NL-KVK-41198890,2024,5.9026655894
NL-KVK-41199723,2019,0.08226021471600001
NL-KVK-41199723,2020,0.16571778
NL-KVK-41201198,2021,12.639595041399998
NL-KVK-41201198,2022,15.445333855824002
NL-KVK-41201198,2023,11.530136874616002
NL-KVK-41201198,2024,9.718560928
NL-KVK-41211943,2016,0.017343860200000002
NL-KVK-41211943,2017,0.2537087458
NL-KVK-41211943,2018,0.2682103718
NL-KVK-41211943,2019,0.2678649944
NL-KVK-41211943,2020,0.2027502644
NL-KVK-41211943,2021,0.176358995
NL-KVK-41211943,2022,0.14497084340000002
NL-KVK-41211943,2023,0.410754247154
NL-KVK-41214768,2016,0.539253472
NL-KVK-41214768,2017,0.0132025
NL-KVK-41215393,2014,1.2297373111309582
NL-KVK-41215393,2015,2.533727244206
NL-KVK-41215393,2016,0.5915037614682066
NL-KVK-41215393,2017,0.46139802780461986
NL-KVK-41215393,2018,1.1621220732
NL-KVK-41215393,2019,2.6970489480000004
NL-KVK-41217404,2015,0.337984
NL-KVK-41217404,2016,0.7861444468000001
NL-KVK-41217404,2017,1.4761979299999999
NL-KVK-41217404,2018,1.2661810096
NL-KVK-41217404,2019,1.377533007
NL-KVK-41217404,2020,1.3216864320000001
NL-KVK-51756811,2021,14.739144393306002
NL-KVK-51756811,2022,22.076097854458002
NL-KVK-51756811,2023,23.484917723478002
NL-KVK-52957535,2016,3.1913019628000003
NL-KVK-52957535,2017,4.141592564000001
NL-KVK-52957535,2018,4.1840792652
NL-KVK-52957535,2019,4.879448603
NL-KVK-52957535,2020,3.8091684008
NL-KVK-53744993,2019,5.352837443
NL-KVK-53744993,2020,7.827060933200001
NL-KVK-53744993,2021,4.553853829
NL-KVK-54436222,2023,0.021899842272
NL-KVK-58183167,2016,0.5672702332
NL-KVK-58183167,2017,0.8161130656
NL-KVK-58183167,2018,0.1762913982
NL-KVK-58183167,2019,0.0443413884
NL-KVK-58183167,2020,0.050026913
NL-KVK-58183167,2022,0.4232425764
NL-KVK-58183167,2023,0.3359571522
NL-KVK-58279199,2017,1.5340100932
NL-KVK-58279199,2018,1.8993625751471541
NL-KVK-58279199,2019,1.7177202402
NL-KVK-61172863,2015,21.322592809
NL-KVK-61172863,2016,26.887743
NL-KVK-61172863,2017,57.2305725
NL-KVK-61172863,2018,76.30481758832575
NL-KVK-61172863,2019,70.12582552262668
NL-KVK-61172863,2020,160.08680476930022
NL-KVK-61172863,2021,304.8716733800085
NL-KVK-61172863,2022,238.44080600673675
NL-KVK-61172863,2023,87.09843356995252
NL-KVK-61172863,2024,143.1930499031517
NL-KVK-62066064,2016,0.04044095479999998
NL-KVK-62066064,2017,0.15023484299999992
NL-KVK-62066064,2019,0.2733758731029999
NL-KVK-62066064,2020,0.2735985455299999
NL-KVK-62066064,2021,0.2343433652269999
NL-KVK-66926262,2017,0.07018198680599999
NL-KVK-66926262,2018,0.240367925848
NL-KVK-74064800,2019,0.07465960940000001
NL-KVK-74064800,2020,0.3373059196
NL-KVK-80547745,2021,0.3673748774
NL-KVK-80547745,2022,0.7869820134000001
NL-KVK-80547745,2023,0.6188782776
NL-KVK-813612809,2010,0.21124
NL-KVK-813612809,2020,1.537867163
NL-KVK-813612809,2021,0.7901516695999999
NL-KVK-83517626,2019,0.31686
NL-KVK-83517626,2020,-0.31686
NL-KVK-855689493,2017,5.20131356513
NL-KVK-861193660,2021,1.0083099639999995
NO-BRC-917687811,2020,536.292428
NO-BRC-917687811,2021,566.1445
NO-BRC-977538319,2017,45.661748988245925
NO-BRC-977538319,2018,8.186371699819167
NO-BRC-977538319,2019,13.37214095840868
NO-BRC-977538319,2020,20.30910054249548
NO-BRC-977538319,2021,20.75098553345389
NO-BRC-977538319,2022,7.9086192585895105
NO-BRC-977538319,2023,9.429640206148282
NO-BRC-977538319,2024,5.5401279385171796
NP-DAO-27-689/063/064,2012,0.011985494399999994
NP-IRD-301131441,2021,0.045238
NP-IRD-301131441,2022,0.158566
NP-IRD-301131441,2023,0.180508
NP-IRD-302274734,2017,0.2561730888836555
NP-IRD-302274734,2018,0.6339398185491082
NP-IRD-302274734,2019,0.3514799520883162
NP-SWC-10136,2018,0.0
NP-SWC-10136,2019,0.0
NP-SWC-17775,2019,0.0
NP-SWC-17775,2020,0.0
NP-SWC-17775,2021,0.0
NP-SWC-19781,2022,0.4262930631919997
NP-SWC-19781,2023,0.5432579190999997
NP-SWC-19781,2024,0.5640105806999997
NP-SWC-24,2020,0.19838168629499991
NP-SWC-24,2021,0.19714351309299988
NP-SWC-24,2022,0.4303558229519998
NP-SWC-46024,2017,0.08385810559999995
NP-SWC-46024,2018,0.2561319321999998
NP-SWC-46024,2019,0.12797264469999994
PE-SUNARP-12623829,2018,1.119968
PE-SUNARP-12623829,2021,1.053871
PE-SUNARP-12623829,2022,1.372146
PE-SUNARP-12623829,2023,2.534304
PH-SEC-CN200340507,2021,0.313728367
PH-SEC-CN200340507,2022,0.5687964422
PH-SEC-CN200340507,2023,0.6411387488
PH-SEC-CN201214699,2023,0.2996323218
PH-SEC-CN201214699,2024,0.4852636966
PK-SEC-0105957,2018,0.018296
PK-SEC-0105957,2019,0.083175
PK-SEC-0108318,2022,0.25288207749999986
PK-VSWA-511-2007,2016,0.009155585999999995
PS-MOI-RA279C,2021,0.114096005
PS-MOI-RA279C,2022,0.38578655580000004
RW-MINAFFET-0766/09.06/32/16,2019,1.95397
RW-MINAFFET-0766/09.06/32/16,2020,2.1194691466
RW-RGB-101-RGB-NGO-2014,2018,0.0
RW-RGB-101-RGB-NGO-2014,2019,0.0
RW-RGB-114-RGB-RGO-2013,2018,0.0
RW-RGB-114-RGB-RGO-2013,2019,0.0
SE-0,2010,2987.9553890133975
SE-0,2011,3282.323599277401
SE-0,2012,3327.207837745641
SE-0,2013,3367.4634095065485
SE-0,2014,3665.3961137843767
SE-0,2015,5783.904024291108
SE-0,2016,5088.693466504663
SE-0,2017,4647.734312701397
SE-0,2018,5051.725933727337
SE-0,2019,5018.926804989411
SE-0,2020,5887.501610075116
SE-0,2021,5144.132200230531
SE-0,2022,5562.623782754145
SE-0,2023,6263.868464960315
SE-0,2024,3131.9618916196036
SE-ON-802425-8702,2019,0.5505715511945788
SE-ON-802425-8702,2020,0.17910638141786872
SE-ON-802425-8702,2021,0.36286774078183603
SE-ON-802425-8702,2022,0.3285755288809823
SN-NINEA-500116143V0,2021,0.5691851238000001
SN-NINEA-500116143V0,2022,18.205424720200003
SN-NINEA-500116143V0,2023,1.1048010430000001
SN-NINEA-621108990A0,2017,0.42958505739999997
SN-NINEA-621108990A0,2018,0.8240345656
SN-NINEA-621108990A0,2019,0.0731671988
SO-MPND-L43135002018MJ,2021,0.21503387040000002
SO-MPND-L43135002018MJ,2022,0.32476248840000005
SO-MPND-L43135002018MJ,2023,0.23744854680000002
SS-RRC-405,2021,0.159840027
SS-RRC-465,2021,0.22632962310200005
SS-RRC-652,2021,0.1132330896
SS-RRC-652,2022,0.3021112232
SS-RRC-652,2023,0.204913362
SS-RRC-SS-RRC-004,2018,0.0
SS-RRC-SS-RRC-004,2019,0.956491
SS-RRC-SS-RRC-004,2020,0.591283
TN-TIN-102123727,2013,0.14827698524999994
TN-TIN-102123727,2014,0.20584037396799992
TN-TIN-102123727,2015,0.17337223208899993
TN-TIN-102123727,2016,0.10880436608499994
TZ-BRE-63966,2015,14.175037
TZ-TRA-101-091-759,2018,0.0315
TZ-TRA-116315386,2019,0.0
TZ-TRA-121-406-209,2018,0.0
UG-NGB-0498,2017,8.132593809469592e-05
UG-NGB-0498,2018,0.03686775860292881
UG-NGB-10890,2017,0.014521629988668584
UG-NGB-10890,2018,0.049315910606528846
UG-NGB-12317,2020,0.02238956939999999
UG-NGB-12317,2021,0.0366453051099879
UG-NGB-12317,2022,0.05342467290499997
UG-NGB-12317,2023,0.028258892742999985
UG-NGB-2292,2021,0.49360133940000006
UG-NGB-5914-9186,2017,1.256609117722006
UG-NGB-5914-9186,2018,2.2563041668699815
UG-NGB-5914-9186,2019,1.7272422219872807
UG-NGO-1406,2021,1.7825191664
UG-NGO-1406,2022,2.3305400278560002
UG-NGO-1406,2023,2.5853146062
UG-NGO-1406,2024,0.677978656254
UG-RSB-197310,2019,0.13
UG-RSB-197310,2020,0.149942
UG-RSB-29587,2021,0.1831778222
UG-RSB-29587,2022,0.2986479434
UG-RSB-29587,2023,0.332417826
UG-RSB-80010003259159/105066,2018,3.2066379868
UG-RSB-80020000583761,2020,0.13061915798899995
UG-RSB-80020000583761,2021,0.08332466029999996
UG-RSB-80020000583761,2022,0.04096886387099998
US-501c3-522318905,2010,32208.18058919574
US-501c3-522318905,2011,19722.183554945
US-501c3-522318905,2012,9756.665525848128
US-501c3-522318905,2013,4434.220487596174
US-501c3-522318905,2014,69.321218895
US-EIN-04-2103547,2020,0.200247
US-EIN-04-2103547,2021,7.39247354
US-EIN-04-2103547,2022,7.67158666
US-EIN-04-2103547,2023,2.227383
US-EIN-04-2103547,2024,10.221181699999999
US-EIN-042103594,2022,0.12610999999999992
US-EIN-06-1608361,2017,0.01
US-EIN-061805406,2022,0.4498030134
US-EIN-11-3580024,2020,1.42062649
US-EIN-11-3580024,2021,0.047677
US-EIN-11-3580024,2022,0.72351163
US-EIN-11-3580024,2023,1.079733
US-EIN-11-3803281,2017,4.28347972
US-EIN-11-3803281,2018,3.8246363100000003
US-EIN-11-3803281,2019,3.815926196
US-EIN-11-3803281,2020,3.74344548
US-EIN-11-3803281,2021,4.996466
US-EIN-13-1687001,2017,0.008822
US-EIN-13-1687001,2018,0.04133
US-EIN-13-1740011,2019,0.6176842577999997
US-EIN-13-1740011,2020,1.5417439328999991
US-EIN-13-1740011,2021,0.7661056389999995
US-EIN-13-1740011,2022,0.1735828483999999
US-EIN-13-1740011,2024,5.428581377889996
US-EIN-13-3327220,2017,0.13742547
US-EIN-13-3327220,2018,0.42681809
US-EIN-13-3327220,2019,0.34834940000000003
US-EIN-13-3327220,2020,0.53223953
US-EIN-13-3327220,2021,0.00843438
US-EIN-13-3615533,2019,0.09198639953999994
US-EIN-13-3615533,2020,1.3809765718649991
US-EIN-13-3615533,2021,1.1519988088079993
US-EIN-13-3615533,2022,0.1771088839999999
US-EIN-13-4128413,2015,57.842666
US-EIN-13-4128413,2016,54.033661
US-EIN-13-5563422,2016,6.972695724793998
US-EIN-13-5563422,2017,0.16241580789999993
US-EIN-13-5660870,2014,1.48045528
US-EIN-13-5660870,2015,4.3383997999999995
US-EIN-13-5660870,2016,7.5965788
US-EIN-13-5660870,2017,6.04140549
US-EIN-13-5660870,2018,0.06941449000000001
US-EIN-13-5660870,2020,0.4272334
US-EIN-131-804-349,2018,0.023151273799999986
US-EIN-131-804-349,2019,1.697674786269999
US-EIN-131-804-349,2020,1.5266258660999994
US-EIN-131-804-349,2021,2.5394379758999985
US-EIN-134166228,2017,1.1947194792999993
US-EIN-134166228,2018,0.09520422229999995
US-EIN-134166228,2019,2.5641361938999983
US-EIN-134166228,2020,3.0026046950999987
US-EIN-134166228,2021,0.4378892307999998
US-EIN-134166228,2022,0.8462369923239995
US-EIN-134166228,2023,0.5099428729049997
US-EIN-20-3690821,2018,0.3564360428999998
US-EIN-20-3690821,2019,0.7345358202999996
US-EIN-20-3690821,2020,0.5980477223999998
US-EIN-20-3690821,2021,0.093829
US-EIN-22-3900800,2018,0.029338230399999984
US-EIN-22-3900800,2019,0.036014493799999985
US-EIN-23-7069110,2017,18.959922300000002
US-EIN-23-7069110,2018,40.6172965
US-EIN-23-7069110,2019,35.784903299999996
US-EIN-23-7069110,2020,20.92883295
US-EIN-237297651,2018,0.2601424950309999
US-EIN-237297651,2019,0.022948047534999988
US-EIN-237413005,2021,0.3271936560999998
US-EIN-237413005,2022,0.4681430197999998
US-EIN-237413005,2023,0.12426337126999994
US-EIN-26-3933134,2018,0.0350107
US-EIN-262681792,2016,4.6157178211000005
US-EIN-262681792,2017,11.991748286199998
US-EIN-262681792,2018,5.007390021699998
US-EIN-262681792,2019,1.6047046783389995
US-EIN-27-1661997,2017,0.847713
US-EIN-27-1661997,2018,2.670391
US-EIN-32-0060251,2018,0.400579
US-EIN-382846307,2020,0.4977756035509997
US-EIN-45-4535664,2022,0.09035102
US-EIN-45-4535664,2023,1.22978097
US-EIN-45-4535664,2024,0.17400906
US-EIN-45-4613016,2018,0.09591618333152929
US-EIN-45-4613016,2019,0.0
US-EIN-47-3511012,2020,0.22498381179999996
US-EIN-47-3511012,2021,0.41814029799999985
US-EIN-47-3594688,2020,1.767905065146
US-EIN-47-3594688,2021,2.670154766927999
US-EIN-47-4128047,2015,0.1753883
US-EIN-47-4128047,2016,0.59952073
US-EIN-47-4128047,2017,0.5562966500000001
US-EIN-47-4128047,2018,0.18156579
US-EIN-47-4128047,2019,0.05304774
US-EIN-52-0595110,2018,0.050293
US-EIN-52-0595110,2019,0.048536
US-EIN-52-0595110,2020,0.013321
US-EIN-52-5170039,2018,0.07714287420999995
US-EIN-52-5170039,2019,0.2778301665799999
US-EIN-52-5170039,2020,0.4540891196239997
US-EIN-52-5170039,2021,0.3503553970299998
US-EIN-521257057,2017,0.8255742200000001
US-EIN-521257057,2018,0.7289959600000001
US-EIN-521257057,2019,0.09200633999999999
US-EIN-522043740,2014,5.05484037
US-EIN-522043740,2015,6.956482119999999
US-EIN-522043740,2016,5.09647058
US-EIN-522043740,2017,6.09791753
US-EIN-522043740,2018,11.33597484
US-EIN-522043740,2019,9.161422850000001
US-EIN-522043740,2020,5.0077004700000005
US-EIN-522043740,2021,1.417371
US-EIN-522044704,2013,3.0321230200000002
US-EIN-522044704,2014,4.6114104099999995
US-EIN-522044704,2016,1.51899099
US-EIN-522044704,2017,1.03310063
US-EIN-522044704,2018,0.25692551
US-EIN-53-0196584,2022,0.30975058
US-EIN-53-0196584,2023,0.79157999
US-EIN-53-0196584,2024,1.3703756
US-EIN-54-0536100,2013,0.08561986229999995
US-EIN-54-0536100,2014,0.30480408669999987
US-EIN-54-0536100,2015,0.6564832603999997
US-EIN-54-0536100,2016,0.9146972686999996
US-EIN-56-1071085,2018,0.23325936149999987
US-EIN-56-1071085,2019,8.339755172599999
US-EIN-56-1071085,2020,2.037401419326999
US-EIN-56-1071085,2021,6.386048033299999
